Survey,StartUTC,Lat,Lon,Project,MARLIN,MARLIN UUID,Averaging Period,U Ship,V Ship,Bottom Depth,Depth,U,V,Avg QC,Bin Attendance
SS200408,3/09/2004 23:20,-33.619,153.502,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.79,-1.64,4822,264.8,0.28,-0.01,4.9,71
SS200408,3/09/2004 23:20,-33.619,153.502,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.79,-1.64,4822,272.8,0.26,0,5.8,31
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,16.8,0.68,-0.53,6.6,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,24.8,0.63,-0.5,5.9,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,32.8,0.58,-0.47,5.9,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,40.8,0.53,-0.47,6.2,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,48.8,0.51,-0.44,5.8,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,56.8,0.52,-0.38,5.8,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,64.8,0.51,-0.32,5.4,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,72.8,0.49,-0.27,5.4,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,80.8,0.47,-0.26,5.6,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,88.8,0.42,-0.29,5.6,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,96.8,0.46,-0.28,5.7,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,104.8,0.5,-0.27,5.3,99
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,112.8,0.53,-0.24,5.1,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,120.8,0.54,-0.22,5,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,128.8,0.55,-0.21,5,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,136.8,0.54,-0.18,4.8,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,144.8,0.52,-0.15,5.1,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,152.8,0.47,-0.11,5,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,160.8,0.43,-0.09,4.9,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,168.8,0.42,-0.07,5,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,176.8,0.4,-0.06,4.7,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,184.8,0.39,-0.05,4.8,100
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,192.8,0.37,-0.05,4.7,99
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,200.8,0.36,-0.05,4.5,98
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,208.8,0.37,-0.06,4.8,98
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,216.8,0.38,-0.05,4.4,97
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,224.8,0.39,-0.08,4.7,96
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,232.8,0.36,-0.07,4.4,94
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,240.8,0.34,-0.06,4.4,92
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,248.8,0.32,-0.04,4.8,92
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,256.8,0.28,-0.03,4.5,86
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,264.8,0.24,-0.04,4.3,75
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,272.8,0.23,-0.05,4.6,79
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,280.8,0.23,-0.06,4.4,81
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,288.8,0.23,-0.09,4.7,80
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,296.8,0.21,-0.1,5,74
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,304.8,0.17,-0.12,4.6,62
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,312.8,0.15,-0.12,4.5,55
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,320.8,0.14,-0.11,4.5,42
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,328.8,0.17,-0.13,4.5,44
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,336.8,0.21,-0.13,4.6,53
SS200408,3/09/2004 23:40,-33.63,153.496,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,-0.34,4821,344.8,0.24,-0.13,4.6,33
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,16.8,0.67,-0.52,6.6,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,24.8,0.6,-0.49,5.8,99
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,32.8,0.55,-0.47,5.7,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,40.8,0.51,-0.47,5.7,99
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,48.8,0.5,-0.45,6,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,56.8,0.51,-0.39,6,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,64.8,0.49,-0.33,5.5,99
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,72.8,0.47,-0.29,5.3,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,80.8,0.43,-0.29,5.8,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,88.8,0.41,-0.31,5.8,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,96.8,0.44,-0.3,5.5,99
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,104.8,0.48,-0.28,6.1,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,112.8,0.51,-0.23,5.5,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,120.8,0.52,-0.2,4.8,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,128.8,0.53,-0.19,4.6,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,136.8,0.53,-0.18,5,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,144.8,0.51,-0.15,4.8,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,152.8,0.45,-0.11,5,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,160.8,0.41,-0.1,4.8,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,168.8,0.38,-0.08,4.8,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,176.8,0.37,-0.06,4.7,100
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,184.8,0.36,-0.05,4.8,99
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,192.8,0.34,-0.05,4.9,99
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,200.8,0.33,-0.05,4.8,99
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,208.8,0.33,-0.05,4.7,97
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,216.8,0.34,-0.06,4.7,97
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,224.8,0.33,-0.06,4.6,95
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,232.8,0.33,-0.08,4.5,94
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,240.8,0.31,-0.07,4.9,92
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,248.8,0.3,-0.04,4.6,88
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,256.8,0.26,-0.04,4.6,82
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,264.8,0.21,-0.02,5,87
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,272.8,0.18,-0.03,4.7,87
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,280.8,0.2,-0.06,4.8,74
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,288.8,0.22,-0.08,4.7,58
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,296.8,0.21,-0.12,4.8,52
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,304.8,0.17,-0.12,4.6,40
SS200408,4/09/2004 0:00,-33.629,153.498,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.18,0.08,4821,312.8,0.15,-0.12,4.6,33
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,16.8,0.67,-0.55,6.6,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,24.8,0.59,-0.5,5.9,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,32.8,0.55,-0.49,5.7,99
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,40.8,0.53,-0.48,5.8,99
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,48.8,0.5,-0.45,6.1,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,56.8,0.51,-0.38,5.8,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,64.8,0.5,-0.33,5.6,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,72.8,0.47,-0.31,5.5,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,80.8,0.44,-0.32,5.7,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,88.8,0.41,-0.32,5.6,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,96.8,0.44,-0.3,5.7,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,104.8,0.48,-0.26,5.5,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,112.8,0.51,-0.23,5,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,120.8,0.53,-0.19,4.8,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,128.8,0.54,-0.18,5,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,136.8,0.53,-0.15,5,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,144.8,0.49,-0.12,5,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,152.8,0.44,-0.11,5.1,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,160.8,0.38,-0.1,5,100
SS200408,4/09/2004 0:20,-33.632,153.5,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,0.17,-0.51,4821,168.8,0.35,-0.08,5,100
